NtsbNo,EventType,EventDate,City,State,Country,N,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,Latitude,Longitude,Make,Model,Operator
WPR20CA153,ACC,2020-05-22T19:00:00Z,Artois,California,United States,N5573X,Minor,0,0,1,39.617221,-122.192497,Ayres,S 2R,NA
CEN20LA189,ACC,2020-05-22T14:15:00Z,Steele,Missouri,United States,N7355W,None,0,0,0,36.083332,-89.82917,PIPER,PA28,NA
CEN20CA192,ACC,2020-05-22T11:23:00Z,Carbondale,Illinois,United States,N5183X,None,0,0,0,37.778057,-89.251945,Champion,7GCBC,NA
ERA20CA200,ACC,2020-05-21T19:15:00Z,Hampton,Georgia,United States,N665HM,None,0,0,0,33.389999,-84.331108,Vans,RV8,NA
ERA20LA194,ACC,2020-05-21T19:12:00Z,Rainbow City,Alabama,United States,N68555,None,0,0,0,33.882221,-86.072776,BELLANCA,8KCAB,NA
CEN20CA195,ACC,2020-05-21T14:20:00Z,Houma,Louisiana,United States,N365CP,None,0,0,0,29.566389,-90.660552,Cessna,172,Barr Air Patrol Llc
CEN20LA186,ACC,2020-05-20T16:40:00Z,Center,Texas,United States,N51610,Fatal,2,0,0,31.823055,-94.154724,Cessna,T206,NA
WPR20LA152,ACC,2020-05-20T10:43:00Z,Santa Maria,California,United States,N883PJ,Fatal,1,0,0,34.893054,-120.454719,Cirrus,SR20,NA
CEN20CA188,ACC,2020-05-20T09:46:00Z,Lino Lakes,Minnesota,United States,N612R,None,0,0,0,45.157501,-93.121665,Cessna,R172,NA
CEN20LA187,ACC,2020-05-20T09:33:00Z,West Branch,Michigan,United States,N153SA,None,0,0,0,44.215557,-84.188056,Bell,OH-58A,NA
CEN20LA185,ACC,2020-05-19T19:30:00Z,Houston,Texas,United States,N501KM,None,0,0,0,29.6459,-95.2769,Cessna,501,NA
CEN20CA184,ACC,2020-05-19T16:45:00Z,Lee's Summit,Missouri,United States,N41LR,None,0,0,0,38.95972,-94.373886,"Rhoads, Larry E",Sopwith Baby,NA
DCA20LA107,ACC,2020-05-19T15:16:00Z,Victorville,California,United States,N820TJ,None,0,0,0,34.570869,-117.32908,BOEING,737,Swift Air LLC
ERA20LA192,ACC,2020-05-18T11:10:00Z,Knoxville,Tennessee,United States,N960V,None,0,0,0,35.810276,-83.990554,Beech,F90,Empire Equipment Llc
WPR20LA161,ACC,2020-05-17T11:45:00Z,Cascade Locks,Oregon,United States,N8359D,Minor,0,0,1,45.67361,-121.89055,Beech,35,NA
CEN20CA180,ACC,2020-05-16T19:10:00Z,Rochester,Indiana,United States,N311RM,Minor,0,0,1,41.066112,-86.189163,ROTORWAY,EXEC,NA
WPR20CA149,ACC,2020-05-16T19:00:00Z,Winifred,Montana,United States,N185,None,0,0,0,47.885276,-109.022781,Cessna,185,NA
ERA20CA190,ACC,2020-05-16T17:00:00Z,Oxford,Connecticut,United States,N60537,None,0,0,0,41.478332,-73.135276,Cessna,305,NA
ERA20CA189,ACC,2020-05-16T10:45:00Z,Carthage,North Carolina,United States,N149WF,None,0,0,0,35.341667,-79.436943,Zenith,ZODIAC CH 650,NA
ANC20CA047,ACC,2020-05-16T09:40:00Z,McGrath,Alaska,United States,N5478H,None,0,0,0,62.508888,-153.89778,Piper,PA 18,NA
ERA20LA188,ACC,2020-05-16T09:20:00Z,Clarksville,Tennessee,United States,N97KV,Minor,0,0,2,36.494445,-87.321945,VAUGHN,Challenger,NA
WPR20CA150,ACC,2020-05-16T05:47:00Z,Buckeye,Arizona,United States,N837TB,Serious,0,1,0,33.420555,-112.686111,AIR CREATION,TANARG,NA
ERA20CA187,ACC,2020-05-15T18:45:00Z,Guntersville,Alabama,United States,N990HP,None,0,0,0,34.554721,-86.123054,Aviat,A1B,NA
CEN20LA179,ACC,2020-05-15T18:15:00Z,Burlington,Wisconsin,United States,N1JA,Fatal,1,0,0,42.688331,-88.291114,Cessna,P210,Jadair International Inc
CEN20CA181,ACC,2020-05-15T16:30:00Z,Colchester,Illinois,United States,N92036,Serious,0,1,0,40.45111,-90.790832,Cessna,172,NA
ANC20CA048,ACC,2020-05-15T16:25:00Z,Skwentna,Alaska,United States,N323DH,None,0,0,0,61.96611,-151.19528,Piper,PA18,NA
CEN20CA182,ACC,2020-05-15T15:20:00Z,Chatham,Illinois,United States,N120MZ,None,0,0,0,39.704166,-89.717224,Cessna,120,NA
ERA20LA183,ACC,2020-05-15T14:10:00Z,Rogersville,Tennessee,United States,N3956H,Fatal,1,0,0,36.460834,-82.876663,Ercoupe,415,NA
WPR20LA148,ACC,2020-05-15T13:57:00Z,Blythe,California,United States,N12YT,Serious,0,1,0,33.616943,-114.7061,AMERICAN AVIATION,AA-1A,NA
CEN20CA178,ACC,2020-05-15T10:26:00Z,San Angelo,Texas,United States,CBP213,None,0,0,0,31.357778,-100.496391,GENERAL ATOMICS,MQ-9B,Customs and Border Protection
ANC20LA046,ACC,2020-05-14T22:00:00Z,Nuiqsut,Alaska,United States,N5454E,Fatal,1,1,0,70.735275,-153.73777,Cessna,A185,Webster James M
WPR20LA147,ACC,2020-05-14T09:50:00Z,Tucson,Arizona,United States,N63931,None,0,0,0,32.251388,-110.705558,Cessna,172,Skylens LLC
ERA20CA184,ACC,2020-05-14T03:15:00Z,Livingston,New York,United States,N183MP,None,0,0,0,42.168056,-73.812774,BELL,OH-58C,Air One Mobility Inc
WPR20LA144,ACC,2020-05-13T08:42:00Z,Phoenix,Arizona,United States,N201HH,None,0,0,0,33.685554,-112.065551,Mooney,M20J,NA
ERA20LA179,ACC,2020-05-12T11:26:00Z,Land O Lakes,Florida,United States,N711JA,Fatal,1,0,0,28.223611,-82.386947,Beech,F33,Logical Choice Aviation N711JA Inc
ERA20LA177,ACC,2020-05-12T08:58:00Z,Pembroke Pines,Florida,United States,N887SP,Fatal,1,1,0,25.993112,-80.294519,Piper,PA34,Delaware Trust Co Trustee
ERA20CA185,ACC,2020-05-11T19:00:00Z,Fayetteville,Tennessee,United States,N4454A,None,0,0,0,35.060554,-86.563888,Piper,PA22,NA
ERA20CA178,ACC,2020-05-11T15:00:00Z,Stuarts Draft,Virginia,United States,N514TW,Minor,0,0,1,37.9925,-78.981391,Schempp Hirth,VENTUS 2CT,NA
WPR20CA151,ACC,2020-05-11T12:53:00Z,Arlington,Washington,United States,N355BA,None,0,0,0,48.160831,-122.158889,Let,L 33 SOLO,NA
ERA20CA176,ACC,2020-05-09T15:13:00Z,Hampton,Georgia,United States,N4661N,Minor,0,0,2,33.375831,-84.297225,Cessna,402,"Handel International, LLC"
WPR20LA141,ACC,2020-05-09T13:19:00Z,Byron,California,United States,N4116Y,Fatal,1,0,0,37.835277,-121.631385,BELLANCA,8GCBC,Northern California Soaring Assoc
WPR20LA172,ACC,2020-05-09T12:10:00Z,Imperial,California,United States,N2245S,None,0,0,0,32.830554,-115.5725,Ayres,S2R,Farmers Services
CEN20LA173,ACC,2020-05-09T06:45:00Z,Haskell,Oklahoma,United States,N318WH,Serious,0,1,0,35.864166,-95.655555,Titan,TITAN TORNADO S,NA
CEN20LA175,ACC,2020-05-08T20:50:00Z,San Antonio,Texas,United States,N31704,None,0,0,0,29.523611,-98.469444,Beech,1900,"Ameriflight, LLC"
CEN20CA176,ACC,2020-05-08T10:55:00Z,San Antonio,Texas,United States,N3238G,None,0,0,0,29.723333,-98.694442,North American,SNJ,NA
WPR20CA142,ACC,2020-05-08T10:45:00Z,Heber City,Utah,United States,N363EX,None,0,0,0,40.486667,-111.421943,N126C LLC,CCX-2000,"Cubcrafters, Inc."
CEN20LA172,ACC,2020-05-07T15:13:00Z,Burleson,Texas,United States,N2074S,Fatal,1,0,0,32.529445,-97.319046,Cessna,T210L,NA
CEN20LA174,ACC,2020-05-06T16:50:00Z,Gonazales,Texas,United States,N25HE,None,0,0,0,29.524999,-97.462219,CESSNA,T240,Clearshot Air LLC
WPR20CA146,ACC,2020-05-06T08:30:00Z,Perris,California,United States,N58646,None,0,0,0,33.7625,-117.218612,Cessna,182,NA
ANC20CA049,ACC,2020-05-05T19:00:00Z,Palmer,Alaska,United States,N185SZ,None,0,0,0,61.620338,-148.98068,Cessna,185,NA
WPR20CA139,ACC,2020-05-05T18:30:00Z,Hanksville,Utah,United States,N89SJ,None,0,0,0,37.349998,-110.230003,Cessna,180,NA
CEN20CA177,ACC,2020-05-05T12:35:00Z,Little Falls,Minnesota,United States,N7013W,Minor,0,0,1,45.949443,-94.346946,M-SQUARED,Sport 1000,NA
ERA20CA175,ACC,2020-05-03T15:50:00Z,Shirley,New York,United States,N11457,None,0,0,0,40.828056,-72.865554,Waco,QCF,NA
ENG20LA031,INC,2020-05-03T13:15:00Z,Clewiston,Florida,United States,N1WT,None,0,0,0,26.735,-81.051109,AIRBUS HELICOPTERS,AS350,MACNEIL AVIATION LLC
CEN20LA169,ACC,2020-05-03T11:10:00Z,Delta,Colorado,United States,N427LB,Fatal,1,0,0,38.785556,-108.061943,RANS,S-12,NA
ERA20CA171,ACC,2020-05-03T10:50:00Z,Athens,Georgia,United States,N231DW,None,0,0,0,33.948612,-83.325836,Mooney,M20K,NA
CEN20LA168,ACC,2020-05-02T16:00:00Z,PALMYRA,Illinois,United States,N27YK,Fatal,1,0,0,39.408889,-89.99028,Yakovlev,YAK 52,NA
WPR20LA136,ACC,2020-05-02T09:30:00Z,Fresno,California,United States,N734NW,Minor,0,0,1,36.840278,-119.869445,Cessna,172,NA
ERA20CA168,ACC,2020-05-02T07:00:00Z,Bowling Green,Kentucky,United States,N32517,None,0,0,0,36.964443,-86.419723,DAYTON-WRIGHT,DH-4,Saving Liberty Dh4 Llc
CEN20LA167,ACC,2020-05-02T02:03:00Z,HOUSTON,Texas,United States,N8375F,Fatal,1,1,0,29.947221,-95.395835,MD HELICOPTER,369,City Of Houston
ANC20CA045,ACC,2020-04-30T17:15:00Z,Anchorage,Alaska,United States,N91040,None,0,0,0,61.215831,-149.84194,GRUMMAN,G44,NA
CEN20LA170,ACC,2020-04-30T14:30:00Z,Hallettsville,Texas,United States,N2275H,None,0,0,0,29.44,-97.06,Ercoupe,415,NA
CEN20CA164,ACC,2020-04-30T14:00:00Z,ANOKA,Minnesota,United States,N1669M,Minor,0,0,1,45.295555,-93.173614,Cessna,A185,C Y Transport Llc
WPR20LA135,ACC,2020-04-30T12:30:00Z,Hemet,California,United States,N6521Y,Fatal,1,0,0,33.618057,-116.865554,Piper,PA-23-250,Landcare Aviation Inc
WPR20LA133,ACC,2020-04-28T17:52:00Z,Lodi,California,United States,N3386T,Minor,0,0,1,38.196109,-121.248886,Cessna,177,NA
CEN20LA162,ACC,2020-04-28T09:58:00Z,New Braunfels,Texas,United States,N210HH,Minor,0,0,1,29.867776,-98.275833,Cessna,T210,NA
CEN20CA163,ACC,2020-04-27T18:00:00Z,Longmont,Colorado,United States,N41498,None,0,0,0,40.163612,-105.162223,Piper,PA28,NA
ERA20LA164,ACC,2020-04-27T17:35:00Z,Meridianville,Alabama,United States,N772SG,Minor,0,0,1,34.845832,-86.557777,Piper,PA32RT,NA
WPR20CA132,ACC,2020-04-27T08:20:00Z,Upland,California,United States,N1222C,None,0,0,0,34.110553,-117.681945,COOK,SONEX,NA
CEN20CA161,ACC,2020-04-26T08:45:00Z,Colorado Springs,Colorado,United States,N1598A,None,0,0,0,38.864444,-104.768608,Piper,PA 20,NA
ERA20LA163,ACC,2020-04-25T13:40:00Z,East Hampton,New York,United States,N33005,None,0,0,0,40.959445,-72.251663,Piper,PA28,NA
ERA20LA160,ACC,2020-04-25T12:40:00Z,Pylesville,Maryland,United States,N9159F,None,0,0,0,39.697223,-76.392776,Hughes,369,Haverfield International Incorporated
ERA20CA159,ACC,2020-04-25T12:15:00Z,Enosburg,Vermont,United States,N83216,None,0,0,0,44.923053,-72.75389,Aeronca,7AC,NA
WPR20CA134,ACC,2020-04-25T12:00:00Z,Bountiful,Utah,United States,N707VB,Minor,0,0,1,40.863887,-111.927497,Piper,PA18,NA
WPR20LA130,ACC,2020-04-24T16:00:00Z,Mesa,Arizona,United States,N3276T,Fatal,1,1,0,33.386112,-111.805831,Bell,UH 1H,Southwest Rotors
ERA20LA162,ACC,2020-04-24T15:18:00Z,Fort Lauderdale,Florida,United States,YV3427,None,0,0,0,26.197221,-80.170829,IAI,1125,Inversiones SC 2012 C.A
WPR20LA131,ACC,2020-04-24T13:00:00Z,Currie,Nevada,United States,N8743A,Fatal,3,0,0,40.533889,-114.41388,Beech,35,NA
ERA20LA161,ACC,2020-04-24T10:45:00Z,Coden,Alabama,United States,N43310,None,0,0,0,30.376943,-88.157501,Keuthan Aircraft Corp,Buccaneer II,NA
CEN20LA160,ACC,2020-04-23T21:39:00Z,Craig,Colorado,United States,N601X,Fatal,1,0,0,40.951946,-108.340278,AEROSTAR,601,Pilot
CEN20LA159,ACC,2020-04-23T16:00:00Z,Mesquite,Texas,United States,N477SS,Serious,0,1,0,32.761665,-96.531944,Pilatus,PC12,Boutique Air
CEN20CA155,ACC,2020-04-23T09:25:00Z,Independence,Iowa,United States,N24DE,None,0,0,0,42.456943,-91.947776,Vans,RV 3,Pilot
CEN20CA154,ACC,2020-04-22T17:55:00Z,Ft Worth,Texas,United States,N13005,None,0,0,0,32.93111,-97.411666,Cessna,172,NA
ERA20CA158,ACC,2020-04-22T17:00:00Z,Athens,Georgia,United States,N1115,None,0,0,0,33.948612,-83.325836,AMERICAN LEGEND,AL3,NA
WPR20CA140,ACC,2020-04-22T17:00:00Z,Caldwell,Idaho,United States,N6703S,None,0,0,0,43.639999,-116.639999,Robinson,R22,NA
WPR20LA145,ACC,2020-04-22T11:10:00Z,Logan,Utah,United States,N802PS,None,0,0,0,41.791667,-111.851669,Czech Sport AIrcraft,Sport Cruiser,Platinum AViation
CEN20CA153,ACC,2020-04-21T18:00:00Z,Mamou,Louisiana,United States,N653LA,None,0,0,0,30.589445,-92.42778,Air Tractor,AT 602,Central Farmers Cooperative
ERA20CA155,ACC,2020-04-21T13:45:00Z,Bloomingdale,Georgia,United States,N314JG,Serious,0,1,0,32.159721,-81.39833,Grumman,AA5,NA
CEN20CA158,ACC,2020-04-21T11:15:00Z,El Campo,Texas,United States,N419TW,None,0,0,0,29.318611,-96.402496,Air Tractor,AT 602,Tradewind Ag Inc.
WPR20CA127,ACC,2020-04-20T17:45:00Z,Oakdale,California,United States,UNREG,None,0,0,0,37.756389,-120.795555,FLIGHTstar,2,Daniel Brittson
ERA20CA156,ACC,2020-04-20T13:30:00Z,Hamburg,New York,United States,N150LF,None,0,0,0,42.700832,-78.914718,Cessna,150,KCG Aviation Llc
WPR20LA128,ACC,2020-04-20T09:50:00Z,Billings,Montana,United States,N926K,Fatal,1,0,0,45.816944,-108.589164,Piper,PA31T,NA
WPR20CA125,ACC,2020-04-19T17:30:00Z,Yakima,Washington,United States,N75765,Minor,0,0,2,46.773056,-120.440551,Cessna,172,NA
CEN20LA150,ACC,2020-04-19T15:00:00Z,Bowie,Texas,United States,N3670P,None,0,0,0,33.516666,-97.773056,Piper,PA 18,NA
ERA20CA153,ACC,2020-04-19T11:15:00Z,Merritt Island,Florida,United States,N855SH,None,0,0,0,28.341667,-80.685554,LANCAIR,SUPER ES,Sarah Henderson
WPR20LA126,ACC,2020-04-19T10:40:00Z,Corona,California,United States,N6306P,Serious,0,1,1,33.891944,-117.601387,CESSNA,152,NA
ANC20CA044,ACC,2020-04-18T14:30:00Z,Buckland,Alaska,United States,N88TG,None,0,0,0,65.907775,-161.926391,Piper,PA31,NA
CEN20CA151,ACC,2020-04-18T12:45:00Z,Hudson,Colorado,United States,N8810T,None,0,0,0,40.102779,-104.70111,Eagle,EAGLE DW 1,NA
WPR20LA123,ACC,2020-04-18T10:41:00Z,Auburn,California,United States,N756TH,Fatal,1,1,0,38.954723,-121.08166,Cessna,TU206,NA
ERA20CA152,ACC,2020-04-17T11:00:00Z,Ahoskie,North Carolina,United States,N118CR,None,0,0,0,36.2975,-77.170829,HOLMGREN,Bearhawk,NA
CEN20CA152,ACC,2020-04-16T17:35:00Z,Enid,Oklahoma,United States,N737RR,None,0,0,0,36.364723,-97.667778,Cessna,172,Aero Club Of Enid Inc
WPR20CA124,ACC,2020-04-16T14:30:00Z,Marion,Montana,United States,N53ES,None,0,0,0,48.07389,-114.67778,Cessna,180,NA
CEN20LA148,ACC,2020-04-16T11:45:00Z,Cincinnati,Ohio,United States,N66FN,None,0,0,0,39.210834,-84.459999,Beech,36,NA
CEN20LA149,ACC,2020-04-13T19:55:00Z,Kirksville,Missouri,United States,N98649,None,0,0,0,40.088054,-92.544441,Cessna,402,Air Exec Inc
WPR20CA174,ACC,2020-04-12T14:30:00Z,Concord,California,United States,N111XW,None,0,0,0,37.953609,-122.053886,Extra,EA 300,NA
ANC20LA043,ACC,2020-04-11T20:25:00Z,Eagle River,Alaska,United States,N185RN,Serious,0,2,2,61.351943,-149.54888,Cessna,A185E,NA
CEN20CA146,ACC,2020-04-10T17:44:00Z,Fort Worth,Texas,United States,N487J,Minor,0,0,2,32.815555,-97.543052,Pitts,S2,NA
WPR20LA121,ACC,2020-04-10T13:32:00Z,Angostura,New Mexico,United States,N2112A,Minor,0,0,1,36.070835,-105.558891,Piper,PA-32RT-300T,NA
CEN20LA145,ACC,2020-04-10T12:25:00Z,Sidney,Iowa,United States,N1258Z,None,0,0,0,40.82611,-95.67028,Beech,35,NA
ERA20CA151,ACC,2020-04-10T10:40:00Z,Townsend,Tennessee,United States,N711MK,None,0,0,0,35.570835,-83.584999,Pipistrel,SINUS,NA
ANC20CA042,ACC,2020-04-10T00:08:00Z,Homer,Alaska,United States,N184WF,None,0,0,0,59.645557,-151.476394,Piper,PA18,NA
ERA20LA150,ACC,2020-04-09T21:00:00Z,Mount Pleasant,South Carolina,United States,N81DJ,Fatal,2,0,0,32.884998,-79.775833,Arion Aircraft LLC,Lightning LS-1,NA
ERA20LA149,ACC,2020-04-09T17:00:00Z,Marathon,Florida,United States,N6263R,Fatal,1,0,0,24.719444,-81.058609,Pipistrel Italia SRL,Sinus 912 LSA,NA
ERA20CA181,ACC,2020-04-09T14:00:00Z,Fort Myers,Florida,United States,N9334W,None,0,0,0,26.586666,-81.863334,AEROSPATIALE,SA341,Ross Transportation Inc
WPR20LA122,ACC,2020-04-09T11:30:00Z,Prescott,Washington,United States,N9065F,None,0,0,0,46.297625,-118.29348,Buckman,Bucks Special,NA
CEN20LA143,ACC,2020-04-07T19:45:00Z,Pecan Gap,Texas,United States,N9185D,Fatal,1,0,0,33.436111,-95.849166,Air Tractor,AT 502,NA
ERA20LA145,ACC,2020-04-07T14:00:00Z,Groveland,Florida,United States,N271BL,Fatal,1,0,0,28.411388,-81.835281,Schempp Hirth,STANDARD CIRRUS,NA
ANC20CA041,ACC,2020-04-07T12:30:00Z,Chickaloon,Alaska,United States,N2791P,None,0,0,0,61.539722,-147.134445,Piper,PA 18A,NA
WPR20LA119,ACC,2020-04-06T14:10:00Z,Hillsboro,Oregon,United States,N725GT,None,0,0,0,45.542221,-122.950836,Robinson,R44,Horizons Unlimited Air Inc
CEN20CA144,ACC,2020-04-06T12:00:00Z,Seymour,Texas,United States,N7007X,None,0,0,0,33.646667,-99.259445,Robinson,R22,Hawker Se 258022 Llc
WPR20LA118,ACC,2020-04-06T09:20:00Z,La Center,Washington,United States,N90KL,Fatal,1,0,0,45.828609,-122.633888,Kolb,FIRESTAR 2,NA
WPR20LA117,ACC,2020-04-04T19:00:00Z,Santa Paula,California,United States,N98SW,None,0,0,0,34.346668,-119.060836,Cessna,177RG,NA
ERA20CA144,ACC,2020-04-04T17:30:00Z,Hickory,North Carolina,United States,N84PF,None,0,0,0,35.801109,-81.30278,Lake,LA4,NA
CEN20CA139,ACC,2020-04-04T10:44:00Z,Hillrose,Colorado,United States,UNREG,Serious,0,2,0,40.320556,-103.523887,RANS S-12,Airaile,Pilot
CEN20CA138,ACC,2020-04-02T18:30:00Z,Hessel,Michigan,United States,N3JZ,None,0,0,0,46.035556,-84.417778,Champion,AERONCA 7FC,NA
ERA20CA146,ACC,2020-04-01T14:30:00Z,Hollywood,Florida,United States,N734HF,None,0,0,0,26.001111,-80.240837,Cessna,172,Aeroflyin Corp
CEN20LA140,ACC,2020-04-01T13:10:00Z,Seguin,Texas,United States,N9883R,None,0,0,0,29.501098,-97.995338,Beech,35,NA
ERA20CA143,ACC,2020-04-01T09:00:00Z,Palm Coast,Florida,United States,N311ER,None,0,0,0,29.465278,-81.207778,Diamond,DA42,Embry-Riddle Aeronautical University Inc
CEN20CA137,ACC,2020-03-31T18:44:00Z,Omaha,Nebraska,United States,N9468W,None,0,0,0,41.198612,-96.114723,PIPER,PA-28-235C,NA
CEN20LA136,ACC,2020-03-31T16:26:00Z,Audubon,Iowa,United States,N107EH,Fatal,2,0,0,41.659911,-94.763558,ROBINSON HELICOPTER COMPANY,R44 II,Ride the Sky Helicopters
WPR20CA120,ACC,2020-03-31T15:45:00Z,Palm Springs,California,United States,N679X,None,0,0,0,33.748332,-116.274719,Piper,PA28R,NA
ERA20CA165,ACC,2020-03-30T09:30:00Z,New Symrna Beach,Florida,United States,N957TC,None,0,0,0,29.055555,-80.94889,Cessna,172,NA
CEN20LA134,ACC,2020-03-29T15:18:00Z,Mesquite,Texas,United States,N151JD,Fatal,1,0,0,32.761943,-96.515556,MUSE,P51D,NA
WPR20LA115,ACC,2020-03-29T11:42:00Z,Sedona,Arizona,United States,N172FG,None,0,0,0,34.848888,-111.78805,CESSNA,172,Fly Eagle Sport
WPR20LA116,ACC,2020-03-28T14:47:00Z,Hurricane,Utah,United States,N7997N,None,0,0,0,37.140277,-113.30611,TL Ultralight SRO,Stingsport,NA
ANC20CA040,ACC,2020-03-27T18:00:00Z,Fairbanks,Alaska,United States,N1409X,None,0,0,0,64.815002,-147.856384,Piper,PA32,NA
ERA20CA142,ACC,2020-03-27T14:00:00Z,Stow,Massachusetts,United States,N586C,None,0,0,0,42.460556,-71.517776,Cirrus,SR20,NA
ANC20CA039,ACC,2020-03-27T11:30:00Z,Wasilla,Alaska,United States,N5045X,None,0,0,0,61.624168,-149.648605,WAG-AERO,Sportsman 2+2,NA
ERA20CA148,ACC,2020-03-27T00:15:00Z,Opalocka,Florida,United States,N516DT,None,0,0,0,25.907222,-80.283058,Aero Commander,500,Central Airlines Inc
CEN20LA133,ACC,2020-03-25T18:30:00Z,McKinney,Texas,United States,N4729U,None,0,0,0,33.202499,-96.743614,Cessna,150,NA
CEN20LA132,ACC,2020-03-25T16:55:00Z,Waxahachie,Texas,United States,N5553C,Serious,0,1,0,32.448055,-96.913887,Cessna,T210,NA
ERA20LA134,ACC,2020-03-23T21:03:00Z,Swansboro,North Carolina,United States,N899ZZ,Fatal,2,0,0,34.416942,-77.034164,Maule,MT-7,NA
CEN20LA131,ACC,2020-03-22T16:30:00Z,Lettsworth,Louisiana,United States,N6138Z,Serious,0,1,0,30.938333,-91.793052,BOWER,Challenger II,NA
CEN20LA130,ACC,2020-03-22T13:00:00Z,Harrisville,Michigan,United States,N3451T,None,0,0,0,44.666942,-83.321945,Cessna,177,NA
ANC20CA036,ACC,2020-03-22T12:20:00Z,Soldotna,Alaska,United States,N7023E,None,0,0,0,60.475276,-151.032501,CESSNA,175,NA
ERA20LA132,ACC,2020-03-21T18:59:00Z,Charleston,South Carolina,United States,N8080M,Fatal,1,0,0,32.708057,-80.015556,Cessna,310,NA
ERA20CA135,ACC,2020-03-21T15:42:00Z,Philadelphia,Pennsylvania,United States,N982SS,None,0,0,0,40.083332,-75.001388,AugustaWestland,AW119MKII,NA
WPR20CA113,ACC,2020-03-21T12:18:00Z,Puyallup,Washington,United States,N914MS,None,0,0,0,47.098609,-122.28778,Just,JA30 SUPERSTOL,NA
DCA20CA095,ACC,2020-03-21T07:38:00Z,Las Vegas,Nevada,United States,N193AN,None,0,0,0,36.080001,-115.152221,Boeing,757,American Airlines
CEN20CA129,ACC,2020-03-20T17:58:00Z,Canyon,Texas,United States,N4910P,None,0,0,0,35.04,-101.918891,Piper,PA18,NA
CEN20LA127,ACC,2020-03-18T22:47:00Z,Pleasant Plain,Ohio,United States,N3943T,Fatal,1,0,0,39.294166,-84.10778,Piper,PA28R,NA
WPR20LA111,ACC,2020-03-18T17:00:00Z,Eagle Creek,Oregon,United States,N7155Y,Serious,0,1,0,45.352779,-122.340835,Piper,PA 30,NA
CEN20CA128,ACC,2020-03-18T12:00:00Z,Denver,Colorado,United States,N1132W,None,0,0,0,39.908889,-105.117225,Cessna,172,C Flying K Aviation Llc
ERA20LA129,ACC,2020-03-17T15:50:00Z,Conway,South Carolina,United States,N150X,None,0,0,0,33.897777,-78.950836,Cirrus,SR22,NA
ERA20CA130,ACC,2020-03-17T15:35:00Z,West Palm Beach,Florida,United States,N66046,None,0,0,0,26.593055,-80.084999,Cessna,172,NA
CEN20LA122,ACC,2020-03-17T09:19:00Z,LaCrosse,Kansas,United States,N274PM,Fatal,1,0,0,38.54,-99.459999,Cessna,208,Planemasters Ltd
ANC20CA034,ACC,2020-03-17T09:14:00Z,Kahului,Hawaii,United States,N738DB,Minor,0,0,1,20.889722,-156.435836,Cessna,172,Fly Maui LLC
WPR20LA110,ACC,2020-03-16T17:20:00Z,Pinedale,Wyoming,United States,N4837Z,Serious,0,1,1,42.796943,-109.810554,Piper,PA22,NA
WPR20LA109,ACC,2020-03-14T16:00:00Z,Scottsdale,Arizona,United States,N100AG,None,0,0,0,33.622776,-111.910552,Raytheon,HAWKER 800XP,NA
CEN20LA123,ACC,2020-03-14T13:15:00Z,Baxterville,Mississippi,United States,N20847,None,0,0,0,31.0782,-89.591,Cessna,182,NA
WPR20FA108,ACC,2020-03-13T14:47:00Z,Sylmar,California,United States,N777WP,Fatal,2,0,0,34.330554,-118.52639,Mooney,M20K,NA
WPR20CA138,ACC,2020-03-13T12:10:00Z,Tucson,Arizona,United States,N15756,None,0,0,0,32.142223,-111.174446,PIPER,PA 28-180,NA
ERA20LA126,ACC,2020-03-12T16:22:00Z,Beverly,Massachusetts,United States,N656ST,Minor,0,0,1,42.579723,-70.926666,Piper,PA28,Beverly Flight Center Inc
ERA20CA141,ACC,2020-03-12T11:20:00Z,Ocean City,Maryland,United States,N52232,None,0,0,0,38.310554,-75.123886,Cessna,172,Infinity Flight School
CEN20LA442,ACC,2020-03-11T22:45:00Z,Sterling City,Texas,United States,N4386W,None,0,0,0,31.162637,-101.27323,ROBINSON HELICOPTER COMPANY,R44 II,AERIAL CRANE ENTERPRISES LLC
CEN20CA120,ACC,2020-03-11T16:45:00Z,Ankeny,Iowa,United States,N83032,Serious,0,1,0,41.695278,-93.568611,Aeronca,7AC,Private Individual
ERA20FA124,ACC,2020-03-11T14:30:00Z,Sterling,Massachusetts,United States,N1572H,Fatal,1,0,0,42.430278,-71.7975,Cessna,177RG,NA
CEN20LA118,ACC,2020-03-11T06:36:00Z,Rensselaer,Indiana,United States,N599ST,Serious,0,1,0,40.948333,-87.178886,Piper,PA32R,NA
ERA20CA131,ACC,2020-03-10T16:45:00Z,Social Circle,Georgia,United States,N23TN,None,0,0,0,33.685832,-83.64833,American Legand Aircraft,AL18,NA
ANC20CA032,ACC,2020-03-09T20:30:00Z,Big Lake,Alaska,United States,N52168,None,0,0,0,61.534721,-149.8125,Cessna,172,Flight Safety Alaska Inc
CEN20CA117,ACC,2020-03-08T16:30:00Z,Eolia,Missouri,United States,N7525W,Minor,0,0,1,39.212776,-90.917221,PIPER,PA28-180,NA
ERA20LA122,ACC,2020-03-08T10:00:00Z,Destin,Florida,United States,N581U,None,0,0,0,30.409166,-86.481391,Beech,V35,NA
